movie_name,genre,number_different_values
Skin Deep,"[['Crime, Drama'], ['Horror'], ['Comedy, Drama, Romance'], ['Drama, Fantasy, Romance'], ['Comedy, Romance'], ['Action, Adventure, Comedy'], ['Action, Adventure, Comedy'], ['Thriller'], ['Drama, Thriller']]",8
Tiger,"[['Action, Crime, Romance'], ['Crime, Mystery'], ['Action, Crime, Romance'], ['Drama, Romance'], ['Comedy, Family'], ['Crime, Mystery'], ['War'], ['Action'], ['Action, Drama, Thriller'], ['Action, Crime, Romance'], ['Action, Drama, Thriller'], ['Action, Drama'], ['Action, Drama'], ['Action, Drama'], ['Action, Drama, Thriller'], ['Action, Drama, Thriller']]",8
Ghost,"[['Crime, Drama'], ['Horror, Thriller'], ['Comedy, Horror, Thriller'], ['Horror'], ['Action, Horror'], ['Horror'], ['Horror'], ['Horror'], ['Drama, Fantasy, Romance'], ['Drama, Fantasy, Romance'], ['Action, Horror'], ['Drama, Fantasy, Romance'], ['Horror, Thriller'], ['Thriller'], ['Comedy, Horror, Thriller'], ['Drama, Thriller']]",8
Happy Birthday,"[['Horror'], ['Comedy, Horror, Thriller'], ['Horror, Romance, Thriller'], ['Horror'], ['Drama, Romance'], ['Drama, Romance'], ['Action, Drama, Romance'], ['Horror, Romance, Thriller'], ['Comedy, Drama, Family'], ['Animation'], ['Action, Thriller'], ['Action, Drama, Romance'], ['Comedy, Horror, Thriller'], ['Action, Thriller'], ['Horror, Romance, Thriller']]",8
Breaking Point,"[['Action, Crime, Drama'], ['Crime, Drama'], ['Crime, Drama, Thriller'], ['Drama, Mystery'], ['Sport'], ['Action, Crime, Drama'], ['Action'], ['Action, Crime, Drama'], ['Thriller'], ['Thriller'], ['Drama, Thriller'], ['Crime, Drama, Thriller']]",8
Luna,"[['Horror'], ['Drama, History'], ['Comedy, Drama, Romance'], ['Comedy, Romance, Sci-Fi'], ['Romance, Sci-Fi, Thriller'], ['Sci-Fi'], ['Comedy, Romance, Sci-Fi'], ['Romance, Sci-Fi, Thriller'], ['Drama, Fantasy'], ['Romance, Sci-Fi, Thriller'], ['Thriller']]",8
Happy New Year,"[['Action, Comedy, Crime'], ['Comedy, Crime, Romance'], ['Comedy, Crime, Drama'], ['Action, Comedy, Crime'], ['Comedy, Crime, Romance'], ['Comedy, Crime, Drama'], ['Action, Comedy, Crime'], ['Comedy, Romance'], ['Drama, Romance'], ['Comedy, Drama, Romance'], ['Romance'], ['Drama, War'], ['Action, Comedy, Crime'], ['Action, Comedy, Crime']]",8
The Family,"[['Comedy, Crime, Thriller'], ['Action, Crime, Thriller'], ['Comedy, Crime, Drama'], ['Horror, Thriller'], ['Horror'], ['Drama, Romance'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Action, Crime, Thriller'], ['Comedy, Crime, Thriller'], ['Action, Crime, Thriller'], ['Thriller'], ['Horror, Thriller']]",8
The Fall,"[['Crime, Romance, Thriller'], ['Drama, History'], ['Drama, History, Thriller'], ['Crime, Romance, Thriller'], ['Drama, Romance'], ['Adventure, Drama, Fantasy'], ['Action, Sci-Fi'], ['Adventure, Drama, Fantasy'], ['Action, Sci-Fi'], ['Thriller'], ['Drama, Thriller'], ['Crime, Romance, Thriller'], ['Thriller'], ['Drama, History, Thriller']]",8
Borderline,"[['Crime, Drama, Film-Noir'], ['Crime, Drama, Horror'], ['Crime, Drama, Horror'], ['Biography, Drama, Romance'], ['Crime, Drama, Film-Noir'], ['Crime, Drama, Horror'], ['Adventure'], ['War'], ['Action, Drama'], ['Action, Drama'], ['Action'], ['Action'], ['Action, Drama'], ['Action'], ['Thriller'], ['Crime, Drama, Film-Noir'], ['Crime, Drama, Horror'], ['Thriller'], ['Thriller'], ['Biography, Drama, Romance']]",8
Manhunt,"[['Action, Crime, Thriller'], ['Action, Crime, Drama'], ['Adventure, Crime, Drama'], ['Horror'], ['Drama, Horror, Thriller'], ['Action, Crime, Drama'], ['Adventure, Crime, Drama'], ['Action, Crime, Thriller'], ['Action, Crime, Drama'], ['Action, Thriller'], ['Action, Thriller'], ['Action, Thriller'], ['Action, Drama, Western'], ['Action'], ['Action, Crime, Thriller'], ['Action, Crime, Drama'], ['Action, Thriller'], ['Action, Thriller'], ['Action, Thriller'], ['Action, Drama, Western'], ['Drama, Horror, Thriller']]",8
Temptation,"[['Crime, Musical, Drama'], ['Fantasy, Horror, Thriller'], ['Drama, Romance'], ['Drama, Romance'], ['Drama, Music, Romance'], ['Drama, Film-Noir, Thriller'], ['Fantasy, Horror, Thriller'], ['Action'], ['Drama, Film-Noir, Thriller'], ['Thriller'], ['Fantasy, Horror, Thriller'], ['Comedy, Thriller']]",8
Haven,"[['Crime, Drama'], ['Horror'], ['Horror'], ['Animation'], ['Action, Adventure'], ['Sci-Fi'], ['Action, Adventure'], ['Action'], ['Drama, Thriller'], ['Thriller']]",8
Chosen,"[['Crime, Drama'], ['Horror'], ['Drama, Horror'], ['Biography, Horror'], ['Comedy, Drama, Family'], ['Drama, War'], ['Action'], ['Thriller'], ['Biography, Horror']]",8
The Unknown,"[['Action, Crime, Mystery'], ['Drama, Horror, Romance'], ['Thriller, Action, Adventure'], ['Horror'], ['Drama, Horror, Romance'], ['Drama, Romance'], ['Action, Crime, Mystery'], ['Thriller, Action, Adventure'], ['Adventure, Drama'], ['Thriller, Action, Adventure'], ['Action, Crime, Mystery'], ['Drama, Horror, Romance'], ['Thriller, Action, Adventure'], ['Action, Crime, Mystery'], ['Thriller'], ['Drama, Thriller'], ['Drama, Thriller']]",8
Blue,"[['Horror'], ['Drama, Mystery, Romance'], ['Romance, Western'], ['Drama, Romance'], ['Drama, Mystery, Romance'], ['Action, Adventure, Mystery'], ['Action, Adventure, Mystery'], ['Sci-Fi'], ['Action, Drama, War'], ['Action, Drama, War'], ['Action, Adventure, Mystery'], ['Action, Adventure, Mystery'], ['Biography, Drama']]",8
The Awakening,"[['Drama, Horror, Mystery'], ['Horror'], ['Horror, Thriller'], ['Romance, Thriller'], ['Drama, Romance, War'], ['Drama, Romance'], ['Drama, Horror, Mystery'], ['Sci-Fi'], ['Drama, Romance, War'], ['Drama, Horror, Mystery'], ['Horror, Thriller'], ['Romance, Thriller'], ['Thriller'], ['Thriller'], ['Thriller']]",8
Blood Brothers,"[['Crime, Drama'], ['Crime'], ['Drama, Horror, Thriller'], ['Horror'], ['Drama, Family'], ['Drama, Mystery, Thriller'], ['Action, Drama, Fantasy'], ['Action, Drama, Fantasy'], ['Drama, Horror, Thriller'], ['Thriller'], ['Thriller'], ['Drama, Mystery, Thriller']]",8
The Hit,"[['Crime, Drama, Thriller'], ['Action, Crime, Drama'], ['Crime, Drama'], ['Crime'], ['Crime'], ['Action, Adventure, Comedy'], ['Action, Adventure, Comedy'], ['Action, Adventure, Comedy'], ['Action, Crime, Drama'], ['Action'], ['Action, Adventure, Comedy'], ['Crime, Drama, Thriller'], ['Drama, Thriller'], ['Thriller'], ['Drama, Thriller']]",8
Stalker,"[['Horror, Thriller'], ['Animation, Horror'], ['Comedy, Horror, Thriller'], ['Drama, Romance'], ['Comedy, Romance'], ['Animation, Horror'], ['Drama, Sci-Fi'], ['Thriller'], ['Thriller'], ['Thriller'], ['Horror, Thriller'], ['Thriller'], ['Drama, Thriller'], ['Thriller'], ['Thriller'], ['Comedy, Horror, Thriller']]",8
Blind Date,"[['Crime, Drama'], ['Horror, Sci-Fi, Thriller'], ['Horror'], ['Comedy, Romance'], ['Comedy, Romance'], ['Comedy, Drama, Romance'], ['Comedy, Music, Romance'], ['Drama, Romance'], ['Romance'], ['Romance'], ['Comedy, Romance'], ['Horror, Sci-Fi, Thriller'], ['Horror, Sci-Fi, Thriller']]",8
Hope,"[['Action, Comedy, Crime'], ['Crime, Drama'], ['Horror, Mystery, Thriller'], ['Drama, Romance'], ['Action, Romance, Thriller'], ['Drama, Romance'], ['Horror, Mystery, Thriller'], ['Adventure'], ['Adventure, Drama'], ['Action, Comedy, Crime'], ['Action, Romance, Thriller'], ['Thriller'], ['Thriller'], ['Action, Romance, Thriller'], ['Horror, Mystery, Thriller']]",8
The Cure,"[['Action, Crime, Thriller'], ['Horror'], ['Adventure, Drama'], ['Adventure'], ['Action, Sci-Fi, Thriller'], ['Action, Sci-Fi, Thriller'], ['Action'], ['Action, Crime, Thriller'], ['Thriller'], ['Action, Sci-Fi, Thriller'], ['Drama, Thriller'], ['Action, Crime, Thriller'], ['Thriller']]",8
Confessions,"[['Action, Crime, Drama'], ['Crime'], ['Crime, Drama, Mystery'], ['Comedy, Drama, Horror'], ['Comedy, Drama, Horror'], ['Drama, Romance'], ['Drama, Romance, Thriller'], ['Crime, Drama, Mystery'], ['Crime, Drama, Mystery'], ['Action, Crime, Drama'], ['Drama, Thriller'], ['Comedy, Drama, Horror'], ['Crime, Drama, Mystery'], ['Thriller'], ['Drama, Thriller'], ['Drama, Romance, Thriller']]",8
The Calling,"[['Horror, Thriller'], ['Horror'], ['Drama, Family'], ['Action, Drama, Family'], ['Action, Drama, Family'], ['Drama, Thriller'], ['Horror, Thriller'], ['Thriller'], ['Thriller'], ['Action, Drama, Family'], ['Biography, Drama'], ['Biography']]",8
Forgotten,"[['Horror, Mystery, Thriller'], ['Horror, Thriller'], ['Drama, Romance'], ['Romance'], ['Mystery, Thriller'], ['Horror, Mystery, Thriller'], ['Drama, Mystery, Thriller'], ['Drama, Mystery, Sci-Fi'], ['Drama, Mystery, Sci-Fi'], ['Mystery, Thriller'], ['Horror, Mystery, Thriller'], ['Drama, Mystery, Thriller'], ['Horror, Thriller'], ['Drama, Mystery, Sci-Fi'], ['Thriller']]",8
Phantom,"[['Crime, Horror, Thriller'], ['Action, Crime'], ['Crime, Horror, Thriller'], ['Drama, History, Thriller'], ['Drama, Romance'], ['Drama, History, Thriller'], ['Action'], ['Action, Drama, Thriller'], ['Action, Comedy, Drama'], ['Action, Crime'], ['Drama, History, Thriller'], ['Action, Drama, Thriller'], ['Crime, Horror, Thriller'], ['Thriller']]",8
The Survivor,"[['Comedy, Crime, Drama'], ['Fantasy, Horror, Mystery'], ['Biography, Drama, History'], ['Drama, History'], ['Fantasy, Horror, Mystery'], ['Biography, Drama, History'], ['Action, Sci-Fi, Thriller'], ['Fantasy, Horror, Mystery'], ['Biography, Drama, History'], ['Action, Sci-Fi, Thriller'], ['Action'], ['Action, Drama, Thriller'], ['Fantasy, Horror, Mystery'], ['Action, Sci-Fi, Thriller'], ['Thriller'], ['Action, Drama, Thriller'], ['Biography, Drama, History']]",8
Nightmare,"[['Crime, Drama, Film-Noir'], ['Horror'], ['Horror, Thriller'], ['Horror, Mystery, Thriller'], ['Drama, Horror, Thriller'], ['Horror, Thriller'], ['Horror, Thriller'], ['Horror'], ['Horror'], ['Horror'], ['Horror, Romance'], ['Horror'], ['Drama, Horror, Thriller'], ['Crime, Drama, Film-Noir'], ['Film-Noir, Mystery, Romance'], ['Horror, Romance'], ['Mystery, Romance'], ['Crime, Drama, Film-Noir'], ['Film-Noir, Mystery, Romance'], ['Horror, Mystery, Thriller'], ['Film-Noir, Mystery, Romance'], ['Mystery, Romance'], ['Horror, Thriller'], ['Horror, Mystery, Thriller'], ['Crime, Drama, Film-Noir'], ['Drama, Horror, Thriller'], ['Horror, Thriller'], ['Horror, Thriller'], ['Drama, Horror, Thriller']]",8
Lisa,"[['Drama, Horror, Thriller'], ['Drama, Horror, Musical'], ['Drama, History, Romance'], ['Drama, History, Romance'], ['Drama, Music, Romance'], ['Drama, Romance, War'], ['Animation, Family'], ['Animation, Family'], ['Mystery'], ['Drama, Romance, War'], ['Drama, Horror, Thriller'], ['Drama, History, Romance'], ['Thriller']]",8
The Killer,"[['Action, Adventure, Crime'], ['Action, Crime, Thriller'], ['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Crime, Drama, Thriller'], ['Horror'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action, Crime, Thriller'], ['Action, Crime, Drama'], ['Action, Western'], ['Action'], ['Action, Crime, Drama'], ['Action, Adventure, Crime'], ['Action, Crime, Thriller'], ['Action, Crime, Drama'], ['Thriller'], ['Action, Crime, Drama'], ['Thriller'], ['Crime, Drama, Thriller'], ['Thriller']]",8
Wasteland,"[['Crime, Drama, Thriller'], ['Crime, Thriller, Western'], ['Drama, Horror'], ['Action, Horror'], ['Animation'], ['Action, Adventure, Sci-Fi'], ['Action, Adventure, Sci-Fi'], ['Drama, Fantasy, Thriller'], ['Action, Adventure, Sci-Fi'], ['Action, Horror'], ['Crime, Drama, Thriller'], ['Crime, Thriller, Western'], ['Drama, Fantasy, Thriller'], ['Thriller']]",8
The Prey,"[['Action, Crime, Drama'], ['Crime, Thriller'], ['Crime, Drama'], ['Horror'], ['Action, Adventure'], ['Sci-Fi'], ['Action, Crime, Drama'], ['Action, Adventure'], ['Action, Thriller'], ['Action, Crime, Drama'], ['Crime, Thriller'], ['Action, Thriller'], ['Thriller'], ['Thriller']]",8
Victory,"[['Adventure, Drama, Romance'], ['Drama, Romance'], ['Drama, Sport, War'], ['Drama, Sport'], ['Action, Drama, Sport'], ['Adventure, Drama, Romance'], ['Adventure, Drama'], ['Drama, Sport, War'], ['War'], ['War'], ['Action, Drama'], ['Action, Drama, Sport'], ['Adventure, Drama, Romance']]",8
Inheritance,"[['Horror, Mystery, Thriller'], ['Drama, Horror, Mystery'], ['Horror'], ['Drama, Horror, Thriller'], ['Horror'], ['Drama, Horror, Romance'], ['Horror'], ['Horror'], ['Drama, Horror, Romance'], ['Drama, Mystery, Thriller'], ['Horror, Mystery, Thriller'], ['Drama, Horror, Mystery'], ['Drama, Mystery, Thriller'], ['Adventure, Drama'], ['Drama, Mystery, Thriller'], ['Horror, Mystery, Thriller'], ['Drama, Horror, Mystery'], ['Drama, Mystery, Thriller'], ['Drama, Horror, Thriller'], ['Thriller'], ['Thriller'], ['Drama, Horror, Romance'], ['Thriller']]",8
The Damned,"[['Drama, Fantasy, Horror'], ['Drama, Horror, Mystery'], ['Horror, Thriller'], ['Drama, Horror, Thriller'], ['Horror, Thriller'], ['Horror'], ['Horror, Thriller'], ['Horror'], ['Drama, Fantasy, Horror'], ['Drama, Horror, Mystery'], ['Adventure, Drama, Thriller'], ['Drama, Fantasy, Horror'], ['Drama, Fantasy, Horror'], ['Drama, War'], ['Adventure, Drama, Thriller'], ['Adventure, Drama, Thriller'], ['Horror, Thriller'], ['Drama, Horror, Thriller'], ['Horror, Thriller'], ['Thriller'], ['Horror, Thriller']]",8
The Storm,"[['Action, Crime, Drama'], ['Crime, Drama'], ['Horror'], ['Adventure, Western, Drama'], ['Action, Adventure, Drama'], ['Adventure'], ['Sci-Fi, Thriller'], ['Action, Crime, Drama'], ['Action'], ['Action, Adventure, Drama'], ['Sci-Fi, Thriller']]",8
Invasion,"[['Crime, Drama, Mystery'], ['Horror, Sci-Fi'], ['Crime, Drama, Mystery'], ['Action, Sci-Fi'], ['Drama, Sci-Fi'], ['Horror, Sci-Fi'], ['Sci-Fi, Thriller'], ['Sci-Fi'], ['Sci-Fi'], ['Action, Sci-Fi'], ['Crime, Drama, Mystery'], ['Comedy, Drama, Thriller'], ['Sci-Fi, Thriller'], ['Thriller']]",8
The Bunker,"[['Comedy, Drama, Horror'], ['Drama, Horror, Mystery'], ['Horror, Sci-Fi'], ['Horror'], ['Drama, Horror, Mystery'], ['Drama, Mystery, Sci-Fi'], ['Drama, Mystery, Sci-Fi'], ['Horror, Sci-Fi'], ['Drama, Horror, Mystery'], ['War'], ['Action'], ['Comedy, Drama, Horror'], ['Drama, Horror, Mystery'], ['Drama, Mystery, Sci-Fi'], ['Thriller']]",8
Crisis,"[['Crime, Drama, Romance'], ['Drama, Romance'], ['Crime, Drama, Romance'], ['Drama, Mystery, Thriller'], ['Comedy, Drama, Fantasy'], ['Comedy, Drama, Fantasy'], ['Action, Drama'], ['Action'], ['Drama, Thriller'], ['Crime, Drama, Romance'], ['Drama, Mystery, Thriller'], ['Thriller']]",8
Intrusion,"[['Crime, Drama, Horror'], ['Crime'], ['Crime, Drama, Horror'], ['Horror'], ['Horror, Thriller'], ['Drama, Fantasy, Mystery'], ['Sci-Fi'], ['Drama, Fantasy, Mystery'], ['Drama, Thriller'], ['Crime, Drama, Horror'], ['Thriller'], ['Thriller'], ['Thriller'], ['Horror, Thriller']]",8
Life,"[['Comedy, Crime, Drama'], ['Horror, Sci-Fi, Thriller'], ['Drama, Fantasy, Romance'], ['Drama, Romance'], ['Romance'], ['Adventure'], ['Horror, Sci-Fi, Thriller'], ['Sci-Fi'], ['Drama, Fantasy, Romance'], ['Horror, Sci-Fi, Thriller'], ['Biography, Drama']]",8
Voices,"[['Crime, Drama, Horror'], ['Crime, Drama, Thriller'], ['Drama, Horror, Mystery'], ['Drama, Horror, Thriller'], ['Crime, Drama, Horror'], ['Horror, Thriller'], ['Drama, Music, Romance'], ['Crime, Drama, Horror'], ['Drama, Horror, Mystery'], ['Crime, Drama, Horror'], ['Action'], ['Drama, Horror, Mystery'], ['Drama, Horror, Thriller'], ['Crime, Drama, Horror'], ['Crime, Drama, Thriller'], ['Horror, Thriller'], ['Thriller']]",8
Angel of Death,"[['Action, Crime, Thriller'], ['Action, Adventure, Crime'], ['Crime, Drama'], ['Horror, Sci-Fi, Thriller'], ['Horror, Mystery, Thriller'], ['Horror'], ['Horror, Mystery, Thriller'], ['Action, Adventure, Crime'], ['Horror, Sci-Fi, Thriller'], ['Action, Fantasy, Thriller'], ['Action, Crime, Thriller'], ['Action, Adventure, Crime'], ['Action, Fantasy, Thriller'], ['Action, Crime, Thriller'], ['Action, Adventure, Crime'], ['Horror, Sci-Fi, Thriller'], ['Drama, Thriller'], ['Action, Fantasy, Thriller'], ['Horror, Mystery, Thriller']]",8
Lift,"[['Action, Comedy, Crime'], ['Crime, Drama'], ['Drama, Horror, Mystery'], ['Horror, Thriller'], ['Drama, Horror, Mystery'], ['Mystery'], ['Sci-Fi'], ['Action, Comedy, Crime'], ['Action, Comedy'], ['Action, Comedy, Crime'], ['Drama, Horror, Mystery'], ['Thriller'], ['Horror, Thriller']]",8
Driven,"[['Biography, Comedy, Crime'], ['Crime, Thriller'], ['Action, Crime, Thriller'], ['Comedy, Horror, Thriller'], ['Horror'], ['Biography, Comedy, Crime'], ['Action, Drama, Sport'], ['Action, Drama, Sport'], ['Action, Crime, Thriller'], ['Thriller'], ['Comedy, Horror, Thriller'], ['Crime, Thriller'], ['Action, Crime, Thriller'], ['Biography, Comedy, Crime'], ['Biography']]",8
The King,"[['Action, Crime, Drama'], ['Biography, Drama, History'], ['Action, Biography, Drama'], ['Drama, History'], ['Biography, Drama, History'], ['Biography, Drama, History'], ['Action, Biography, Drama'], ['Action, Biography, Drama'], ['Action, Crime, Drama'], ['Action, Thriller'], ['Action'], ['Drama, Thriller'], ['Action, Thriller'], ['Biography, Drama, History'], ['Action, Biography, Drama'], ['Biography, Comedy']]",8
Bad Company,"[['Crime, Drama, Thriller'], ['Crime, Drama'], ['Drama, Romance'], ['Adventure, Drama, Western'], ['Action, Comedy, Thriller'], ['Action'], ['Action, Drama'], ['Action, Comedy, Thriller'], ['Crime, Drama, Thriller'], ['Thriller']]",8
Target,"[['Action, Adventure, Crime'], ['Crime'], ['Comedy, Romance'], ['Romance'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Drama, Sci-Fi'], ['Action, Adventure, Crime'], ['Action, Thriller'], ['Action'], ['Action'], ['Action, Adventure, Crime'], ['Comedy, Thriller'], ['Action, Thriller']]",8
Siren,"[['Crime, Thriller'], ['Action, Crime, Drama'], ['Horror, Mystery, Thriller'], ['Horror, Thriller'], ['Horror, Thriller'], ['Horror'], ['Comedy, Drama, Music'], ['Family'], ['Horror, Mystery, Thriller'], ['Action, Crime, Drama'], ['Horror, Mystery, Thriller'], ['Horror, Thriller'], ['Horror, Thriller'], ['Crime, Thriller'], ['Thriller'], ['Thriller']]",8
Unconditional,"[['Biography, Crime, Drama'], ['Romance'], ['Family'], ['Drama, Mystery'], ['Mystery'], ['Drama, Thriller'], ['Thriller'], ['Biography, Crime, Drama'], ['Biography']]",8
The Kiss,"[['Crime, Drama, Mystery'], ['Drama, Fantasy, Horror'], ['Horror, Romance'], ['Horror, Thriller'], ['Romance, Drama'], ['Horror, Romance'], ['Drama, Romance'], ['Romance'], ['Crime, Drama, Mystery'], ['Drama, Fantasy, Horror'], ['Fantasy'], ['Fantasy'], ['Drama, Fantasy, Horror'], ['Horror, Thriller']]",8
The Message,"[['Crime, Drama, Thriller'], ['Biography, Drama, History'], ['Action, Adventure, Biography'], ['Drama, Family'], ['Drama, Family, Mystery'], ['Drama, Family, Mystery'], ['Action, Adventure, Biography'], ['Sci-Fi'], ['Biography, Drama, History'], ['Action, Adventure, Biography'], ['Crime, Drama, Thriller'], ['Drama, War'], ['Action, Adventure, Biography'], ['Action, Adventure, Biography'], ['Crime, Drama, Thriller'], ['Thriller'], ['Biography, Drama, History'], ['Action, Adventure, Biography']]",8
Undercover,"[['Crime, Drama'], ['Comedy, Crime'], ['Comedy, Crime, Drama'], ['Comedy, History'], ['Drama, War'], ['Thriller, War'], ['Action, Thriller'], ['Action'], ['Action, Thriller'], ['Thriller, War']]",8
Hunting Season,"[['Crime, Drama, Mystery'], ['Horror, Thriller'], ['Horror'], ['Horror'], ['History'], ['Drama, Family, Romance'], ['Drama, Family, Romance'], ['Crime, Drama, Mystery'], ['Sci-Fi, Thriller'], ['Action'], ['Crime, Drama, Mystery'], ['Horror, Thriller'], ['Thriller'], ['Thriller'], ['Sci-Fi, Thriller'], ['Thriller']]",8
Shattered,"[['Crime, Drama, Thriller'], ['Crime, Drama, Mystery'], ['Crime'], ['Horror'], ['Horror, Mystery'], ['Crime, Drama, Mystery'], ['Horror, Mystery'], ['Sci-Fi'], ['Action, Thriller'], ['Thriller'], ['Crime, Drama, Thriller'], ['Crime, Drama, Mystery'], ['Thriller'], ['Thriller'], ['Thriller'], ['Action, Thriller']]",8
Underworld,"[['Crime, Drama, Film-Noir'], ['Comedy, Crime, Drama'], ['Crime, Drama'], ['Crime, Drama, Thriller'], ['Action, Horror, Sci-Fi'], ['Crime, Drama, Film-Noir'], ['Crime, Drama, Film-Noir'], ['Action, Horror, Sci-Fi'], ['Action, Fantasy, Thriller'], ['Action, Fantasy, Thriller'], ['Action, Horror, Sci-Fi'], ['Action, Fantasy, Thriller'], ['Action, Horror, Sci-Fi'], ['Comedy, Thriller'], ['Thriller'], ['Crime, Drama, Thriller']]",8
My Brother's Keeper,"[['Crime, Drama, Thriller'], ['Comedy, Crime'], ['Crime, Drama, Thriller'], ['Drama, Horror, Thriller'], ['Drama, Family'], ['Family'], ['Drama, Sport'], ['Thriller'], ['Crime, Drama, Thriller'], ['Drama, Thriller'], ['Drama, Horror, Thriller'], ['Crime, Drama, Thriller'], ['Thriller']]",8
