movie_name,movie_id,number_different_values
Interface,"[['tt0087476'], ['tt0087476'], ['tt19433106'], ['tt2073002'], ['tt12082426'], ['tt12082426'], ['tt1539301'], ['tt12082426']]",5
Bounty,"[['tt1494649'], ['tt4463004'], ['tt22797038'], ['tt13767350'], ['tt10765984'], ['tt10765984']]",5
Damaged,"[['tt1521744'], ['tt1684230'], ['tt12675480'], ['tt0404905'], ['tt3890724']]",5
Josh,"[['tt2140039'], ['tt0151150'], ['tt1505343'], ['tt2140039'], ['tt0151150'], ['tt1737189'], ['tt1505343'], ['tt0361780'], ['tt2140039'], ['tt2140039']]",5
Sunrise,"[['tt2385227'], ['tt5813886'], ['tt5813886'], ['tt0018455'], ['tt2385227'], ['tt0318137'], ['tt0357213']]",5
Jonah,"[['tt2711256'], ['tt9234328'], ['tt19773302'], ['tt5897374'], ['tt2711256'], ['tt4374396']]",5
Last Ride,"[['tt1235142'], ['tt1978467'], ['tt0290714'], ['tt0290714'], ['tt26475593'], ['tt6189236']]",5
Mia,"[['tt6378804'], ['tt11316964'], ['tt15034786'], ['tt10473310'], ['tt6378804'], ['tt15428850']]",5
The Architect,"[['tt0466665'], ['tt2401067'], ['tt0466665'], ['tt2401067'], ['tt11963466'], ['tt2035642'], ['tt2401067'], ['tt1935898'], ['tt2035642']]",5
Turn,"[['tt3405772'], ['tt3451214'], ['tt8381662'], ['tt0283086'], ['tt0283086'], ['tt7826752']]",5
Lover,"[['tt5139926'], ['tt0492533'], ['tt5139926'], ['tt21059394'], ['tt8071204'], ['tt13129604'], ['tt5139926']]",5
Twice,"[['tt10979888'], ['tt2475886'], ['tt4610192'], ['tt2475886'], ['tt4686646'], ['tt2874626']]",5
The Barn,"[['tt6539470'], ['tt3390550'], ['tt6539470'], ['tt12303612'], ['tt7329584'], ['tt6539470'], ['tt0436099']]",5
The Verdict,"[['tt0039080'], ['tt25809718'], ['tt0039080'], ['tt0039080'], ['tt7952200'], ['tt0016486'], ['tt0184832'], ['tt0039080']]",5
Slash,"[['tt4022528'], ['tt0301848'], ['tt4022528'], ['tt6072790'], ['tt4729990'], ['tt4729990'], ['tt0427871'], ['tt0427871'], ['tt0301848'], ['tt4022528']]",5
Journeyman,"[['tt3286554'], ['tt4021558'], ['tt3286554'], ['tt5314118'], ['tt3445078'], ['tt4566706'], ['tt4021558']]",5
Twelve,"[['tt6951604'], ['tt21437726'], ['tt0287059'], ['tt7033498'], ['tt0287059'], ['tt7033498'], ['tt0287059'], ['tt1407084'], ['tt1407084']]",5
Captain,"[['tt4893184'], ['tt6747224'], ['tt8387542'], ['tt16148654'], ['tt16148654'], ['tt4893184'], ['tt23325836'], ['tt16148654'], ['tt6747224']]",5
Stray Dogs,"[['tt6098740'], ['tt13138730'], ['tt13138730'], ['tt6098740'], ['tt11669056'], ['tt11669056'], ['tt4008348'], ['tt4538650'], ['tt6098740']]",5
Slasher,"[['tt21158854'], ['tt3483644'], ['tt1016019'], ['tt11063992'], ['tt3382690'], ['tt3483644'], ['tt3483644']]",5
Sweet Sixteen,"[['tt0083146'], ['tt0313670'], ['tt0083146'], ['tt22739716'], ['tt10481714'], ['tt4171876'], ['tt0083146'], ['tt0083146']]",5
Clementine,"[['tt18272482'], ['tt12286098'], ['tt6301160'], ['tt9706894'], ['tt0406661'], ['tt18272482']]",5
Danger,"[['tt0345102'], ['tt7881534'], ['tt2994402'], ['tt4944462'], ['tt0345102'], ['tt1579943'], ['tt7881534']]",5
Sunshine,"[['tt0145503'], ['tt0145503'], ['tt15293318'], ['tt7314778'], ['tt0448134'], ['tt4824142'], ['tt0145503'], ['tt0448134']]",5
The Caller,"[['tt1049956'], ['tt1525890'], ['tt5112720'], ['tt0097007'], ['tt1049956'], ['tt0097007'], ['tt4390290'], ['tt1525890'], ['tt0097007'], ['tt1049956'], ['tt4390290']]",5
Bunker,"[['tt8010064'], ['tt6565064'], ['tt11442270'], ['tt2949636'], ['tt5893566'], ['tt8010064']]",5
The Weekend,"[['tt8257634'], ['tt8111130'], ['tt1859501'], ['tt6463562'], ['tt21012090']]",5
Mehbooba,"[['tt7458714'], ['tt1234250'], ['tt0268449'], ['tt3451056'], ['tt0154863'], ['tt0154863'], ['tt7458714'], ['tt7458714']]",5
Kaleidoscope,"[['tt0060581'], ['tt6914094'], ['tt23631936'], ['tt4875294'], ['tt4875294'], ['tt23631936'], ['tt23631936'], ['tt5634088'], ['tt6914094'], ['tt4875294']]",5
Knock Knock,"[['tt3605418'], ['tt3605418'], ['tt0471011'], ['tt6096414'], ['tt3605418'], ['tt12504236'], ['tt12511594']]",5
Cousins,"[['tt10622790'], ['tt0097116'], ['tt11167484'], ['tt7881364'], ['tt3390014'], ['tt3390014']]",5
The Sinners,"[['tt2338337'], ['tt7171054'], ['tt0041137'], ['tt2338337'], ['tt5593336'], ['tt7171054'], ['tt1392983'], ['tt2338337']]",5
Luck,"[['tt14088380'], ['tt7214954'], ['tt7214954'], ['tt2404301'], ['tt0014228'], ['tt7214954'], ['tt1242782'], ['tt2404301'], ['tt7214954'], ['tt1242782'], ['tt0014228'], ['tt1242782'], ['tt14088380']]",5
DNA,"[['tt7762278'], ['tt14248428'], ['tt9859528'], ['tt7762278'], ['tt18926986'], ['tt18412976']]",5
The Weapon,"[['tt0051184'], ['tt0051184'], ['tt15684388'], ['tt6346416'], ['tt18228142'], ['tt1511491'], ['tt15684388'], ['tt18228142'], ['tt0051184'], ['tt1511491'], ['tt15684388']]",5
Limit,"[['tt21632892'], ['tt0022080'], ['tt3492066'], ['tt14464094'], ['tt21632892'], ['tt11651806']]",5
Maniac,"[['tt0081114'], ['tt0056219'], ['tt2103217'], ['tt0081114'], ['tt0025465'], ['tt0056219'], ['tt2069843'], ['tt0056219'], ['tt0056219'], ['tt0025465'], ['tt2069843'], ['tt2103217'], ['tt0081114'], ['tt0056219'], ['tt2069843']]",5
Locked,"[['tt2573870'], ['tt7367062'], ['tt26671996'], ['tt2573870'], ['tt10820514'], ['tt1382282']]",5
Challenge,"[['tt0071298'], ['tt0467003'], ['tt1399178'], ['tt3455836'], ['tt1825708']]",5
Summertime,"[['tt2310958'], ['tt4080768'], ['tt0048673'], ['tt1585660'], ['tt0297414']]",5
Summerland,"[['tt16653436'], ['tt6841122'], ['tt12313236'], ['tt12313236'], ['tt1730140'], ['tt12313236'], ['tt6841122'], ['tt6161428']]",5
Lineage,"[['tt6332992'], ['tt0139428'], ['tt6332992'], ['tt13609548'], ['tt14494092'], ['tt12802656'], ['tt0139428']]",5
Intuition,"[['tt12282598'], ['tt2996062'], ['tt12282598'], ['tt12282598'], ['tt10772992'], ['tt2996062'], ['tt12733564'], ['tt8090274']]",5
Mad Love,"[['tt0026663'], ['tt0270480'], ['tt0113729'], ['tt0270480'], ['tt0026663'], ['tt4019142'], ['tt14820460'], ['tt0026663'], ['tt14820460'], ['tt0270480']]",5
Last Chance,"[['tt15196976'], ['tt19179610'], ['tt6736442'], ['tt6736474'], ['tt15196976'], ['tt8367870']]",5
Billy,"[['tt1505827'], ['tt18276818'], ['tt1633319'], ['tt6975978'], ['tt18276818'], ['tt5329846']]",5
Blood Hunt,"[['tt0089699'], ['tt2901896'], ['tt2408286'], ['tt13834776'], ['tt2901896'], ['tt13834776'], ['tt0452312'], ['tt0089699']]",5
Lily,"[['tt23869426'], ['tt4457816'], ['tt3573890'], ['tt1445673'], ['tt12306174']]",5
Merlin,"[['tt20237290'], ['tt15691030'], ['tt20237290'], ['tt0104855'], ['tt15691030'], ['tt0104855'], ['tt15691030'], ['tt1774488'], ['tt8060610'], ['tt0104855'], ['tt0104855'], ['tt20237290']]",5
The Signal,"[['tt0780607'], ['tt2910814'], ['tt2179874'], ['tt2910814'], ['tt0780607'], ['tt2179874'], ['tt22497852'], ['tt24186874'], ['tt2910814'], ['tt0780607']]",5
Boiling Point,"[['tt0106455'], ['tt0098967'], ['tt22466478'], ['tt0106455'], ['tt0098967'], ['tt13490460'], ['tt11127680'], ['tt0106455'], ['tt0098967']]",5
Coma,"[['tt0441611'], ['tt0077355'], ['tt6087226'], ['tt17308130'], ['tt6087226'], ['tt6087226'], ['tt17308130'], ['tt6087226'], ['tt0077355'], ['tt0284005']]",5
The Surrogate,"[['tt18253414'], ['tt0088210'], ['tt9075190'], ['tt0088210'], ['tt1209381'], ['tt11939824']]",5
Big Game,"[['tt1716762'], ['tt0011967'], ['tt2088003'], ['tt2088003'], ['tt1047445'], ['tt0094740'], ['tt1047445']]",5
Tethered,"[['tt14112080'], ['tt14112080'], ['tt13357564'], ['tt13357564'], ['tt7085202'], ['tt14112080'], ['tt13357564'], ['tt5845336'], ['tt11951306']]",5
London,"[['tt0449061'], ['tt0331558'], ['tt23729324'], ['tt1499272'], ['tt23729324'], ['tt12530268']]",5
The Wrong Man,"[['tt4770768'], ['tt0108597'], ['tt0051207'], ['tt11023504'], ['tt4770768'], ['tt0108597'], ['tt10112402']]",5
Truth,"[['tt3859076'], ['tt2459920'], ['tt1921152'], ['tt3859076'], ['tt2459920'], ['tt6604106'], ['tt2467940'], ['tt3859076']]",5
Daisy,"[['tt23475348'], ['tt0468704'], ['tt3499070'], ['tt6324596'], ['tt10351820'], ['tt6324596']]",5
Manchester United vs Liverpool,"[['tt10783218'], ['tt10789928'], ['tt15672868'], ['tt10788078'], ['tt13417014']]",5
The Undead,"[['tt0051128'], ['tt20770648'], ['tt3096578'], ['tt7321678'], ['tt0051128'], ['tt2932544'], ['tt3096578'], ['tt7321678'], ['tt3096578'], ['tt7321678']]",5
Billa,"[['tt0920457'], ['tt1525323'], ['tt0364236'], ['tt1621166'], ['tt0920457'], ['tt1525323'], ['tt0364236'], ['tt1621166'], ['tt8063462'], ['tt0920457'], ['tt1525323'], ['tt0364236']]",5
Courage,"[['tt0267617'], ['tt0020794'], ['tt7086996'], ['tt0267617'], ['tt2062714'], ['tt0087092']]",5
Capsule,"[['tt3108244'], ['tt3108244'], ['tt7720792'], ['tt23553574'], ['tt3412848'], ['tt3593358'], ['tt3108244'], ['tt7720792']]",5
Uprising,"[['tt5643956'], ['tt4499300'], ['tt1204344'], ['tt14669114'], ['tt0793520'], ['tt5643956'], ['tt14669114'], ['tt5643956']]",5
Rhythm,"[['tt3662622'], ['tt0285993'], ['tt5345728'], ['tt18257578'], ['tt8761808']]",5
Yesterday,"[['tt0326441'], ['tt1326278'], ['tt8079248'], ['tt0081787'], ['tt0090352'], ['tt0326441'], ['tt8079248'], ['tt0081787'], ['tt0326441'], ['tt1326278'], ['tt1326278']]",5
The Fisherman,"[['tt9114264'], ['tt15494744'], ['tt15494744'], ['tt8976674'], ['tt7365196'], ['tt9114264'], ['tt7512688']]",5
Hide,"[['tt0827181'], ['tt0827181'], ['tt1826689'], ['tt13298746'], ['tt0827181'], ['tt0827181'], ['tt0827181'], ['tt16825748'], ['tt20879130'], ['tt1826689']]",5
Asura,"[['tt5918028'], ['tt2328505'], ['tt4575888'], ['tt2328505'], ['tt5671298'], ['tt4575888'], ['tt2328505'], ['tt5671298'], ['tt5918028'], ['tt5671298'], ['tt2328505'], ['tt4786606'], ['tt5918028']]",5
Wraith,"[['tt5637736'], ['tt3323768'], ['tt9185032'], ['tt5637736'], ['tt3323768'], ['tt13428064'], ['tt5637736'], ['tt3323768'], ['tt2168380']]",5
Revelations,"[['tt10910938'], ['tt15890660'], ['tt23829400'], ['tt2404372'], ['tt0159698'], ['tt0159698'], ['tt10910938'], ['tt0159698']]",5
The Fixer,"[['tt2934864'], ['tt9715438'], ['tt4602372'], ['tt6189720'], ['tt4950192'], ['tt2934864'], ['tt9715438']]",5
Endurance,"[['tt0120659'], ['tt3336406'], ['tt3907150'], ['tt5270576'], ['tt5640982'], ['tt5270576'], ['tt0120659']]",5
Other Lives,"[['tt24634428'], ['tt24174126'], ['tt24240274'], ['tt24165466'], ['tt24635512']]",5
Pressure,"[['tt0283559'], ['tt21281732'], ['tt6926672'], ['tt15427612'], ['tt3029476'], ['tt0283559'], ['tt21281732']]",5
Amygdala,"[['tt3600272'], ['tt21905770'], ['tt13352608'], ['tt13352608'], ['tt18073176'], ['tt11166154']]",5
The Oath,"[['tt4433890'], ['tt6292924'], ['tt18925050'], ['tt6292924'], ['tt6813364'], ['tt18925050'], ['tt6813364'], ['tt7461200'], ['tt4433890']]",5
Pretty Boy,"[['tt5887844'], ['tt14061328'], ['tt14949464'], ['tt0371095'], ['tt6131694']]",5
Athena,"[['tt2342808'], ['tt0046728'], ['tt13774496'], ['tt5198880'], ['tt15445056'], ['tt15445056'], ['tt2342808'], ['tt5198880']]",5
Rosa,"[['tt2375469'], ['tt2375469'], ['tt3208002'], ['tt2140355'], ['tt0091941'], ['tt10417994']]",5
High Stakes,"[['tt0021959'], ['tt0816523'], ['tt0021959'], ['tt0184570'], ['tt4972862'], ['tt0097507']]",5
High Tide,"[['tt0039463'], ['tt0039463'], ['tt0039463'], ['tt7405332'], ['tt21991644'], ['tt16409868'], ['tt2073582']]",5
Priceless,"[['tt4978274'], ['tt1027729'], ['tt4127044'], ['tt0482088'], ['tt4978274'], ['tt3114788'], ['tt1027729'], ['tt4978274']]",5
The Projectionist,"[['tt8413192'], ['tt0067622'], ['tt8413192'], ['tt1340679'], ['tt18764584'], ['tt14235000']]",5
Dreamer,"[['tt8457802'], ['tt0418647'], ['tt0079080'], ['tt13986840'], ['tt0487897']]",5
Hex,"[['tt6969338'], ['tt6143782'], ['tt0070174'], ['tt7335324'], ['tt25603188'], ['tt7335324'], ['tt6969338'], ['tt7335324'], ['tt6969338'], ['tt6969338'], ['tt6143782'], ['tt7335324']]",5
Agnes,"[['tt11348542'], ['tt0137344'], ['tt0137344'], ['tt4179950'], ['tt3211574'], ['tt16971596']]",5
No Strings Attached,"[['tt1411238'], ['tt1670686'], ['tt6598256'], ['tt6298204'], ['tt0187357'], ['tt0187357']]",5
The Pool,"[['tt9128686'], ['tt0283027'], ['tt3745946'], ['tt2950330'], ['tt0093540'], ['tt0283027'], ['tt9128686'], ['tt9128686'], ['tt0283027']]",5
Entanglement,"[['tt1808641'], ['tt3534294'], ['tt12872710'], ['tt11127668'], ['tt11127668'], ['tt12872710'], ['tt15094880']]",5
As You Like It,"[['tt0450972'], ['tt3116250'], ['tt0027311'], ['tt0103723'], ['tt6158718']]",5
Dr. Jekyll and Mr. Hyde,"[['tt0022835'], ['tt0033553'], ['tt0011130'], ['tt3132614'], ['tt1312217'], ['tt0022835'], ['tt0033553'], ['tt0011130'], ['tt3132614'], ['tt0033553']]",5
The Player,"[['tt0105151'], ['tt3914450'], ['tt15264830'], ['tt7933248'], ['tt21874230'], ['tt0105151'], ['tt21874230']]",5
The Double,"[['tt1646980'], ['tt6548100'], ['tt1825157'], ['tt0066945'], ['tt1825157'], ['tt12174896'], ['tt12174896'], ['tt1646980'], ['tt1825157'], ['tt1646980'], ['tt0066945']]",5
Friend Request,"[['tt3352390'], ['tt1790698'], ['tt4859526'], ['tt3352390'], ['tt3352390'], ['tt10384246'], ['tt2277308'], ['tt1790698']]",5
The Donor,"[['tt15398526'], ['tt0251054'], ['tt0837146'], ['tt0112886'], ['tt8888650'], ['tt0112886'], ['tt8888650']]",5
Revival,"[['tt7343666'], ['tt12269028'], ['tt17066534'], ['tt3439694'], ['tt16951580']]",5
Worlds Apart,"[['tt3909336'], ['tt20196020'], ['tt18884646'], ['tt0012866'], ['tt18884646'], ['tt0331372'], ['tt18884646']]",5
Assassin,"[['tt14555174'], ['tt7042232'], ['tt7042232'], ['tt14555174'], ['tt11469000'], ['tt7042232'], ['tt14555174'], ['tt0069739'], ['tt16428282']]",5
Enjoy,"[['tt3744888'], ['tt6789794'], ['tt24658608'], ['tt1579761'], ['tt2053355'], ['tt6789794']]",5
Sardar,"[['tt0240879'], ['tt0242853'], ['tt1390850'], ['tt1390850'], ['tt14526318'], ['tt0242853'], ['tt1390850'], ['tt0240879'], ['tt0244184']]",5
The Lodge,"[['tt7347846'], ['tt0475323'], ['tt15669320'], ['tt3740668'], ['tt3714950'], ['tt7347846'], ['tt3714950'], ['tt7347846'], ['tt0475323']]",5
Noah,"[['tt10175340'], ['tt22045722'], ['tt10175340'], ['tt1091821'], ['tt1959490'], ['tt1959490'], ['tt2109176']]",5
The Possessed,"[['tt0059116'], ['tt14438348'], ['tt5938816'], ['tt5653870'], ['tt7631392'], ['tt0059116'], ['tt0059116'], ['tt5653870']]",5
Frenzy,"[['tt4895740'], ['tt4895740'], ['tt16899896'], ['tt0068611'], ['tt4895740'], ['tt4236994'], ['tt0038684'], ['tt16899896']]",5
Sarah,"[['tt8315614'], ['tt1709780'], ['tt2622602'], ['tt4960782'], ['tt14826526'], ['tt2622602'], ['tt4960782']]",5
Revenant,"[['tt22848972'], ['tt3599770'], ['tt3005844'], ['tt4386020'], ['tt3245748'], ['tt22848972']]",5
Out of Control,"[['tt0388315'], ['tt0089756'], ['tt5567494'], ['tt9543220'], ['tt0120779']]",5
Restless,"[['tt14465894'], ['tt1498569'], ['tt0231971'], ['tt0183700'], ['tt14465894'], ['tt12846810'], ['tt14465894']]",5
Vanguard,"[['tt4572686'], ['tt4572686'], ['tt9695722'], ['tt2815358'], ['tt4572686'], ['tt4572686'], ['tt9695722'], ['tt1462715'], ['tt9695722'], ['tt6483840']]",5
Next Door,"[['tt0453383'], ['tt8531398'], ['tt1730216'], ['tt0453383'], ['tt1730216'], ['tt0453383'], ['tt21301548'], ['tt8531398'], ['tt1730216'], ['tt7525602']]",5
Project X,"[['tt4035840'], ['tt0041770'], ['tt0063465'], ['tt5902440'], ['tt0041770'], ['tt0093793'], ['tt0063465'], ['tt0041770'], ['tt4035840'], ['tt0093793'], ['tt0041770']]",5
The Innocents,"[['tt4028464'], ['tt0055018'], ['tt4677348'], ['tt4370784'], ['tt0251142'], ['tt4028464'], ['tt4028464'], ['tt4028464']]",5
Waves,"[['tt8652728'], ['tt3295872'], ['tt0483301'], ['tt26343747'], ['tt2364981'], ['tt8652728']]",5
Roulette,"[['tt2292897'], ['tt0782155'], ['tt0472416'], ['tt1294794'], ['tt2292897'], ['tt0782155'], ['tt3915558']]",5
Falling,"[['tt0790660'], ['tt6296278'], ['tt0272087'], ['tt5152652'], ['tt14621626'], ['tt0272087'], ['tt0790660']]",5
Prophet,"[['tt7558688'], ['tt9586314'], ['tt21255304'], ['tt8231010'], ['tt7558688'], ['tt10880552'], ['tt8231010'], ['tt7558688']]",5
Anonymous,"[['tt25389496'], ['tt7632298'], ['tt7632298'], ['tt5870318'], ['tt5798446'], ['tt1521197'], ['tt7632298']]",5
Protection,"[['tt8636142'], ['tt8636142'], ['tt0020295'], ['tt1641404'], ['tt1430627'], ['tt0265581']]",5
Seven,"[['tt10089350'], ['tt3471272'], ['tt0079882'], ['tt9165458'], ['tt22169610']]",5
Away,"[['tt3430548'], ['tt14231006'], ['tt14231006'], ['tt8288450'], ['tt8288450'], ['tt8288450'], ['tt8288450'], ['tt2807440'], ['tt8288450'], ['tt1850334']]",5
Yellow,"[['tt2563156'], ['tt9350386'], ['tt0488349'], ['tt0122804'], ['tt3651028'], ['tt3651028'], ['tt2563156']]",5
Providence,"[['tt20201748'], ['tt10694512'], ['tt4385026'], ['tt1262944'], ['tt11395368'], ['tt10694512']]",5
Baazi,"[['tt0121989'], ['tt0062692'], ['tt0062692'], ['tt0121989'], ['tt13051364'], ['tt0086925'], ['tt1431215'], ['tt0121989'], ['tt13051364'], ['tt0062692']]",5
Baba,"[['tt0069752'], ['tt13352138'], ['tt0326746'], ['tt0326746'], ['tt4976592'], ['tt9680410']]",5
Renegade,"[['tt3428252'], ['tt4016786'], ['tt1631365'], ['tt1631365'], ['tt0276830'], ['tt10073438'], ['tt4016786'], ['tt4016786']]",5
Perfect Blue,"[['tt0156887'], ['tt15560730'], ['tt0156887'], ['tt0156887'], ['tt0367257'], ['tt15560730'], ['tt8434154'], ['tt15560730'], ['tt0156887'], ['tt0367257'], ['tt15560730'], ['tt4933762']]",5
The Rage,"[['tt0056390'], ['tt0497432'], ['tt7208270'], ['tt0117433'], ['tt0297213'], ['tt0117433']]",5
Perfect,"[['tt6222286'], ['tt14140682'], ['tt0089798'], ['tt6222286'], ['tt11858066'], ['tt6222286'], ['tt13272628'], ['tt6222286'], ['tt11858066']]",5
Serial,"[['tt0821008'], ['tt0450323'], ['tt0450323'], ['tt15215426'], ['tt0821008'], ['tt3121090'], ['tt5492048']]",5
Destroyer,"[['tt7137380'], ['tt0095005'], ['tt7134502'], ['tt7137380'], ['tt0035800'], ['tt7134502'], ['tt7137380'], ['tt7087142'], ['tt7137380'], ['tt0095005'], ['tt0035800'], ['tt7087142']]",5
Air,"[['tt12751926'], ['tt5985952'], ['tt2925290'], ['tt12751926'], ['tt2091478'], ['tt2925290'], ['tt12751926'], ['tt12751926'], ['tt12751926'], ['tt1558247'], ['tt2091478']]",5
Devi,"[['tt12162082'], ['tt6114940'], ['tt14323148'], ['tt0276063'], ['tt14323148'], ['tt12162082'], ['tt0313965'], ['tt12162082'], ['tt12162082']]",5
Dreamworld,"[['tt1853548'], ['tt11977272'], ['tt11985044'], ['tt11958576'], ['tt2467434']]",5
Nightstalker,"[['tt0342835'], ['tt8101460'], ['tt7178968'], ['tt0342835'], ['tt14563030'], ['tt14577406'], ['tt7178968']]",5
Dressed to Kill,"[['tt0080661'], ['tt0038494'], ['tt0033558'], ['tt0018851'], ['tt0033558'], ['tt0080661'], ['tt0038494'], ['tt0033558'], ['tt1147531'], ['tt0080661']]",5
Devil's Night,"[['tt4017558'], ['tt3626368'], ['tt13206746'], ['tt7657554'], ['tt12228392'], ['tt4017558'], ['tt3626368']]",5
The Devil You Know,"[['tt0463960'], ['tt19866680'], ['tt14591594'], ['tt0463960'], ['tt8690826'], ['tt23180868']]",5
Gypsy,"[['tt15151576'], ['tt0028972'], ['tt15151576'], ['tt3095678'], ['tt0056048'], ['tt1809276']]",5
Hitler,"[['tt0818603'], ['tt14838764'], ['tt0056072'], ['tt0818603'], ['tt0245944'], ['tt0271545'], ['tt14838764'], ['tt0056072']]",5
Outcast,"[['tt1396219'], ['tt0029360'], ['tt0019239'], ['tt1552224'], ['tt1552224'], ['tt1552224'], ['tt7907940']]",5
Endangered Species,"[['tt0302531'], ['tt8228166'], ['tt0083885'], ['tt0302531'], ['tt1448752'], ['tt13863334'], ['tt13863334'], ['tt0083885'], ['tt0302531']]",5
Outpost,"[['tt0892899'], ['tt11573276'], ['tt6082506'], ['tt0892899'], ['tt14862752'], ['tt6082506'], ['tt0892899'], ['tt3838968'], ['tt0892899'], ['tt6082506']]",5
Fair Play,"[['tt16304446'], ['tt2199448'], ['tt8851378'], ['tt0454602'], ['tt0166185'], ['tt16304446'], ['tt0454602']]",5
Avalon,"[['tt5251480'], ['tt9097244'], ['tt4960590'], ['tt0267287'], ['tt0267287'], ['tt9097244'], ['tt0267287'], ['tt0267287'], ['tt1826593'], ['tt4960590']]",5
The Foreigner,"[['tt2170623'], ['tt1615160'], ['tt0312700'], ['tt2133340'], ['tt1615160'], ['tt0312700'], ['tt0077573']]",5
Outlaw,"[['tt0758771'], ['tt9101178'], ['tt5352024'], ['tt0758771'], ['tt0260261'], ['tt5352024'], ['tt0758771'], ['tt2972990']]",5
The Innocent,"[['tt19841734'], ['tt3195152'], ['tt7262360'], ['tt3195152'], ['tt3195152'], ['tt3084114'], ['tt7262360'], ['tt2843550']]",5
Detective,"[['tt0089066'], ['tt0972800'], ['tt5251862'], ['tt0972800'], ['tt12676972'], ['tt0268252'], ['tt0972800'], ['tt0972800'], ['tt12676972']]",5
Valerie,"[['tt0051149'], ['tt0267081'], ['tt7701134'], ['tt7701134'], ['tt7701134'], ['tt6407874'], ['tt1572774']]",5
Awaken,"[['tt3367686'], ['tt1894616'], ['tt3367686'], ['tt1494631'], ['tt1894616'], ['tt1494631'], ['tt3367686'], ['tt1494631'], ['tt19885888'], ['tt3367686'], ['tt12004238'], ['tt1494631']]",5
War of the Worlds,"[['tt14483920'], ['tt0407304'], ['tt0407304'], ['tt13186306'], ['tt3327426'], ['tt13142704'], ['tt0407304']]",5
The Plan,"[['tt16350290'], ['tt6866652'], ['tt4056228'], ['tt16350290'], ['tt5156652'], ['tt13572576']]",5
Second Coming,"[['tt9879482'], ['tt0932672'], ['tt1323604'], ['tt9651340'], ['tt6153724'], ['tt0932672'], ['tt0932672']]",5
Visions,"[['tt2954474'], ['tt1418824'], ['tt2954474'], ['tt1418824'], ['tt0183981'], ['tt0183981'], ['tt1418824'], ['tt0198010'], ['tt4716444']]",5
The Estate,"[['tt1786699'], ['tt7204286'], ['tt7204286'], ['tt7204286'], ['tt10740928'], ['tt7204286'], ['tt4102428'], ['tt10467062']]",5
Winner,"[['tt1699525'], ['tt4357142'], ['tt6568474'], ['tt1699525'], ['tt4647186'], ['tt11433906']]",5
Ada,"[['tt0054601'], ['tt0263033'], ['tt0180394'], ['tt11247132'], ['tt3271138']]",5
Double Down,"[['tt0270320'], ['tt1033477'], ['tt1561457'], ['tt6260996'], ['tt1561457'], ['tt19851520']]",5
Roadkill,"[['tt4029940'], ['tt4029940'], ['tt1391482'], ['tt7558324'], ['tt4029940'], ['tt0098209'], ['tt4029940'], ['tt4029940'], ['tt11237874'], ['tt4029940'], ['tt11237874'], ['tt4029940']]",5
Play Dead,"[['tt20198774'], ['tt0082914'], ['tt8463428'], ['tt20198774'], ['tt15774222'], ['tt2331027']]",5
The Hive,"[['tt3745906'], ['tt15847826'], ['tt5913632'], ['tt23904482'], ['tt3745906'], ['tt9177468'], ['tt3745906'], ['tt15847826']]",5
Save Me,"[['tt7509096'], ['tt24017338'], ['tt0772200'], ['tt0108045'], ['tt6913836'], ['tt0108045'], ['tt24017338']]",5
